temp,windspeed,cnt
0.72,0.2537,347
0.74,0.2537,433
0.76,0.2537,216
0.78,0,114
0.8,0,136
0.82,0.2836,169
0.84,0.3582,180
0.84,0.2239,127
0.86,0.2537,140
0.86,0.1642,268
0.84,0.2239,572
0.82,0.1045,541
0.8,0.0896,375
0.76,0.2239,294
0.74,0.1045,245
0.72,0,180
0.74,0.0896,109
0.7,0.1343,45
0.72,0,29
0.72,0.1045,7
0.72,0,5
0.7,0.1045,6
0.7,0.1045,27
0.7,0.0896,116
0.72,0.1642,305
0.74,0.1642,456
0.78,0.194,210
0.8,0.2836,116
0.84,0.2836,154
0.84,0.2537,186
0.86,0.2537,152
0.84,0.2537,138
0.86,0.194,146
0.86,0.1642,256
0.84,0.194,468
0.84,0.2239,483
0.82,0.194,322
0.8,0.194,270
0.78,0.2836,196
0.76,0.2537,174
0.76,0.194,123
0.74,0.1642,57
0.74,0.1343,34
0.74,0,13
0.74,0,11
0.72,0.1343,6
0.72,0,27
0.72,0,90
0.74,0.0896,254
0.76,0,384
0.86,0.2537,179
0.9,0.2836,106
0.92,0.2985,161
0.96,0.2836,135
0.94,0,156
0.96,0.2239,148
0.96,0.2537,169
0.96,0.3881,233
0.96,0.2985,421
0.92,0.3284,362
0.9,0.2239,241
0.86,0.3284,206
0.82,0.1642,163
0.8,0.2239,174
0.78,0.1045,116
0.76,0.194,133
0.76,0.0896,90
0.76,0.1045,42
0.74,0.1642,43
0.72,0.1642,10
0.72,0.2836,13
0.72,0.2985,24
0.76,0.194,42
0.78,0.2239,114
0.82,0.2985,174
0.82,0.2985,261
0.84,0.194,317
0.84,0.1642,341
0.88,0,308
0.9,0,305
0.9,0.1343,302
0.9,0.2239,302
0.9,0.1045,302
0.88,0.194,299
0.74,0.2239,256
0.82,0.1343,206
0.8,0.1642,205
0.78,0.1045,209
0.76,0.0896,177
0.76,0.0896,113
0.74,0.0896,79
0.74,0.0896,67
0.74,0,50
0.72,0,13
0.72,0,8
0.74,0,13
0.74,0.1343,45
0.76,0.2239,142
0.8,0,183
0.84,0.1642,254
0.86,0.1642,275
0.9,0.194,338
0.9,0.1343,294
0.9,0.1642,326
0.92,0.2985,293
0.92,0.2836,306
0.92,0.1642,320
0.86,0.2836,304
0.8,0.3284,274
0.8,0.3284,275
0.78,0.2985,164
0.74,0.2985,96
0.74,0.2239,70
0.72,0.2239,29
0.72,0.194,17
0.7,0.1045,11
0.7,0.1642,4
0.66,0.1343,4
0.66,0.1045,26
0.66,0.0896,100
0.74,0,282
0.8,0.194,382
0.82,0,166
0.86,0.1642,97
0.88,0.1642,119
0.9,0.2537,168
0.9,0.2985,150
0.92,0.194,123
0.9,0,129
0.9,0,231
0.76,0.2985,514
0.78,0.194,543
0.74,0.2239,413
0.72,0.2239,305
0.7,0.2537,220
0.7,0.0896,137
0.68,0.194,96
0.66,0,29
0.66,0.1045,12
0.68,0,8
0.66,0.194,5
0.66,0.1045,10
0.66,0.1343,21
0.68,0.1045,117
0.72,0.2836,335
0.74,0.2836,435
0.78,0.2985,213
0.82,0.2985,140
0.84,0.4179,128
0.86,0.2836,157
0.86,0.2239,203
0.9,0.2836,159
0.9,0.2836,168
0.9,0.2836,274
0.9,0.1343,556
0.86,0.194,556
0.86,0.2239,454
0.82,0.2537,288
0.8,0.2239,254
0.78,0.1642,191
0.8,0.1642,132
0.8,0.1642,43
0.78,0.1642,16
0.78,0.1642,11
0.76,0.0896,4
0.76,0.1642,7
0.76,0.0896,24
0.72,0.4925,110
0.74,0.2239,271
0.74,0.1642,437
0.74,0.194,195
0.74,0.0896,68
0.74,0.1045,122
0.76,0.1343,161
0.76,0.2239,144
0.76,0.2239,147
0.7,0.1343,118
0.68,0,150
0.7,0,425
0.7,0,492
0.7,0,321
0.7,0.1045,87
0.68,0.1343,88
0.68,0.1045,77
0.68,0.0896,56
0.68,0.0896,17
0.66,0.0896,17
0.66,0.0896,7
0.66,0.0896,3
0.68,0,7
0.68,0,20
0.68,0.2985,97
0.68,0.2985,282
0.7,0.3582,398
0.72,0.3284,187
0.72,0.2985,113
0.74,0.2239,149
0.76,0.2239,205
0.76,0,205
0.8,0.1642,167
0.8,0.2537,165
0.76,0.3284,290
0.76,0.3284,555
0.7,0.2985,523
0.7,0.2836,366
0.7,0.194,286
0.7,0.194,211
0.68,0.194,174
0.66,0.1045,132
0.66,0.1045,54
0.64,0.0896,19
0.66,0,19
0.64,0.0896,6
0.64,0.1343,7
0.64,0.0896,16
0.64,0.1343,101
0.66,0.1343,270
0.7,0.2239,454
0.72,0.1045,226
0.74,0.1343,163
0.76,0.2537,147
0.76,0.2537,216
0.78,0.2537,204
0.78,0.2537,245
0.76,0.2537,210
0.8,0.2537,330
0.78,0.2985,550
0.76,0.2537,466
0.74,0.2537,372
0.72,0.2239,291
0.7,0.194,173
0.7,0.2239,188
0.68,0.2239,139
0.66,0.194,133
0.66,0.1642,67
0.66,0.2239,53
0.66,0.1642,42
0.66,0.1642,10
0.64,0.0896,6
0.64,0.1045,27
0.68,0.1642,63
0.68,0.1642,121
0.74,0.2239,215
0.74,0.2836,290
0.78,0.2239,349
0.8,0.2239,382
0.8,0.3284,441
0.82,0.2537,380
0.84,0.2537,362
0.74,0.1642,343
0.74,0.1642,149
0.72,0.4478,211
0.72,0.2537,171
0.72,0.2836,137
0.7,0.3284,114
0.7,0.3284,120
0.7,0.2836,108
0.7,0.2836,80
0.7,0.2537,73
0.7,0.2239,66
0.7,0.1343,32
0.7,0.1343,6
0.7,0.194,5
0.7,0.1642,13
0.7,0.194,39
0.72,0.194,89
0.76,0.1045,184
0.8,0.1343,266
0.82,0,269
0.9,0.2985,370
0.9,0.2985,324
0.86,0.194,322
0.72,0.2985,326
0.72,0.2985,193
0.74,0.6418,194
0.72,0.0896,229
0.72,0.1642,228
0.72,0.1343,183
0.72,0.1045,136
0.7,0.194,103
0.7,0.1045,55
0.7,0.1045,30
0.68,0.1343,12
0.66,0,7
0.66,0,1
0.66,0.1045,10
0.7,0.0896,15
0.7,0.2836,95
0.72,0.2985,267
0.74,0.3284,349
0.76,0.3881,183
0.8,0.3881,124
0.82,0.3582,179
0.82,0.2537,182
0.84,0.2985,151
0.82,0.2985,150
0.84,0.2985,126
0.86,0.2836,282
0.86,0.1642,527
0.84,0.1343,529
0.82,0.1045,416
0.8,0,286
0.76,0.0896,186
0.76,0.1045,147
0.74,0.1045,72
0.72,0.1343,35
0.72,0,14
0.72,0,12
0.72,0,3
0.7,0,7
0.7,0.0896,30
0.72,0,101
0.72,0.1045,343
0.74,0,392
0.78,0.1343,175
0.8,0.2239,144
0.8,0.2239,149
0.82,0.194,185
0.84,0.1642,175
0.86,0.2836,148
0.86,0.2836,164
0.86,0.2985,285
0.8,0.1642,532
0.8,0.194,585
0.8,0.1045,371
0.8,0.194,292
0.78,0.2537,230
0.78,0.2985,155
0.76,0.2836,75
0.74,0.2239,37
0.72,0.194,17
0.72,0.1642,11
0.7,0.1642,4
0.7,0.1343,5
0.68,0.0896,32
0.68,0,119
0.7,0.0896,305
0.74,0.194,399
0.76,0.2239,180
0.8,0.2239,113
0.8,0.3881,149
0.82,0.2985,240
0.82,0.2836,191
0.84,0.3284,178
0.86,0.3284,194
0.86,0.2985,282
0.84,0.2985,584
0.82,0.2985,559
0.8,0.2537,413
0.76,0.1343,312
0.76,0.1045,209
0.74,0,139
0.74,0.0896,108
0.7,0.1045,46
0.7,0.1343,26
0.66,0.1343,11
0.64,0.1343,9
0.64,0.1642,5
0.64,0.194,25
0.62,0.1642,106
0.66,0.1343,307
0.7,0.1642,390
0.72,0.2239,197
0.74,0.2537,132
0.76,0.2537,187
0.78,0.2537,214
0.76,0.2239,217
0.8,0,142
0.8,0.2985,178
0.8,0.194,298
0.8,0.2537,582
0.78,0.0896,571
0.74,0.194,371
0.72,0.1343,288
0.7,0.0896,206
0.7,0,157
0.66,0.1642,127
0.64,0.1642,65
0.64,0.1343,23
0.62,0.194,15
0.62,0.1642,9
0.62,0.1343,5
0.6,0.1343,26
0.62,0.1343,76
0.64,0.1642,264
0.68,0.2239,426
0.72,0.1343,205
0.74,0.1045,130
0.76,0,156
0.8,0,222
0.78,0.0896,253
0.8,0.194,186
0.8,0.1642,249
0.82,0,334
0.82,0,516
0.76,0.2985,465
0.74,0.2239,385
0.72,0.2239,287
0.7,0.1343,226
0.68,0,231
0.68,0,151
0.68,0.1045,84
0.68,0.0896,77
0.68,0,74
0.66,0.1343,27
0.64,0.1343,10
0.64,0.1045,18
0.64,0.0896,22
0.66,0.194,44
0.7,0.1642,118
0.7,0.1642,208
0.72,0.2239,260
0.74,0.194,314
0.66,0.1642,421
0.74,0.3284,153
0.74,0.2537,259
0.68,0.3582,358
0.7,0.2836,281
0.72,0.2537,269
0.7,0.2239,292
0.68,0.2836,237
0.68,0.2239,183
0.68,0.3881,167
0.68,0.3881,154
0.66,0.3284,120
0.66,0.2985,90
0.64,0.2239,73
0.64,0.2239,62
0.64,0.2537,27
0.64,0.194,3
0.64,0.1642,10
0.64,0.1045,6
0.66,0.194,24
0.66,0.2836,41
0.66,0.2836,103
0.7,0.2239,183
0.7,0.194,198
0.7,0.2239,281
0.72,0.2537,377
0.74,0.194,370
0.74,0.194,331
0.74,0.1642,292
0.76,0.1343,329
0.74,0.1642,347
0.72,0.2239,259
0.7,0.1642,193
0.6,0.4925,155
0.6,0.4925,39
0.6,0,27
0.6,0.0896,25
0.6,0.1343,10
0.6,0,3
0.6,0.194,7
0.6,0.1343,5
0.6,0.194,17
0.6,0.2537,90
0.6,0.2537,258
0.64,0.3284,355
0.64,0.3284,222
0.68,0.2836,141
0.72,0.2537,153
0.74,0.2836,178
0.78,0.2836,193
0.74,0.0896,151
0.74,0.2985,182
0.74,0.3284,283
0.74,0.2836,530
0.7,0.194,483
0.7,0,397
0.66,0.1343,285
0.66,0.194,184
0.66,0.2537,98
0.64,0.2239,88
0.64,0.1045,31
0.64,0.1642,16
0.62,0.2239,4
0.62,0.2239,6
0.64,0.2985,5
0.62,0.2836,30
0.62,0.3284,119
0.64,0.2537,346
0.7,0.4478,441
0.68,0.2836,198
0.7,0.3881,111
0.74,0.2239,150
0.76,0.3284,162
0.76,0.2985,192
0.76,0.4179,182
0.8,0.2985,159
0.8,0.2239,303
0.76,0.3284,600
0.76,0.2239,570
0.74,0.194,376
0.74,0,280
0.72,0,215
0.7,0,152
0.66,0.1343,77
0.66,0.0896,24
0.64,0.1642,14
0.66,0,6
0.64,0,5
0.64,0,5
0.64,0,28
0.62,0,105
0.66,0.0896,308
0.7,0.1642,487
0.74,0.0896,209
0.76,0.0896,118
0.78,0.1045,128
0.8,0.2836,189
0.8,0.194,176
0.82,0.1642,192
0.8,0.1343,159
0.82,0.2239,300
0.8,0.2239,552
0.76,0.2537,556
0.76,0.2239,347
0.74,0.2537,280
0.72,0.2239,230
0.7,0.194,171
0.7,0.2836,105
0.68,0.1343,56
0.66,0.1642,24
0.66,0.2239,6
0.66,0.2836,6
0.64,0.2239,9
0.64,0.2836,27
0.64,0.2537,103
0.64,0.2985,308
0.66,0.2836,420
0.72,0.2537,228
0.74,0.2537,129
0.76,0.2537,141
0.8,0.2836,173
0.8,0.3582,187
0.82,0.3284,182
0.8,0.3582,174
0.8,0.3582,245
0.8,0.2985,409
0.76,0.2537,274
0.66,0.1045,141
0.66,0.1045,165
0.68,0,149
0.7,0.1045,135
0.7,0.1343,114
0.68,0.194,62
0.64,0,20
0.64,0,8
0.64,0,3
0.64,0,8
0.64,0,17
0.64,0,93
0.66,0.0896,263
0.66,0,398
0.7,0.1343,218
0.72,0.0896,165
0.72,0.0896,165
0.74,0.0896,222
0.76,0.194,232
0.78,0.194,220
0.8,0.1045,222
0.8,0,327
0.76,0.5224,527
0.76,0.5224,425
0.62,0.4627,165
0.62,0.2985,58
0.62,0.1343,107
0.6,0.1343,122
0.6,0.0896,106
0.6,0,128
0.62,0,47
0.62,0,69
0.62,0,51
0.6,0,7
0.6,0,8
0.6,0.1343,24
0.62,0,44
0.66,0,133
0.7,0,190
0.72,0.1045,306
0.72,0,338
0.74,0.1343,409
0.76,0.1343,378
0.8,0.194,375
0.8,0.194,390
0.8,0.194,373
0.8,0.194,383
0.76,0.2537,394
0.74,0.194,291
0.74,0.2239,248
0.72,0.2239,225
0.7,0.194,223
0.7,0.1343,157
0.7,0.194,74
0.68,0.2239,86
0.68,0.194,64
0.66,0.2239,51
0.68,0.2239,6
0.66,0.2985,8
0.66,0.2836,14
0.68,0.2985,31
0.7,0.2239,92
0.72,0.2239,231
0.74,0.2537,274
0.8,0.2836,313
0.82,0.2836,374
0.8,0.4179,310
0.7,0.3881,235
0.7,0.2836,68
0.72,0.1642,258
0.72,0.1343,270
0.72,0.2537,311
0.72,0.2537,282
0.7,0.2537,181
0.7,0.2537,138
0.7,0.194,134
0.7,0.1642,68
0.68,0.1642,40
0.68,0.0896,21
0.7,0.1045,8
0.7,0.1343,5
0.68,0.194,12
0.66,0.3582,24
0.66,0.2985,112
0.66,0.3284,281
0.66,0.3284,351
0.68,0.2537,187
0.7,0.2836,121
0.72,0.3284,131
0.74,0.3881,207
0.74,0.4627,205
0.74,0.3881,225
0.74,0.2985,199
0.74,0.3881,320
0.74,0.3284,591
0.72,0.2985,609
0.7,0.2836,416
0.66,0.194,268
0.64,0.194,208
0.64,0.2985,153
0.62,0.2537,64
0.6,0.194,35
0.58,0.194,19
0.56,0.194,6
0.56,0.2836,6
0.54,0.1642,5
0.54,0.194,36
0.54,0.194,114
0.6,0.194,344
0.62,0,504
0.66,0,225
0.7,0,148
0.7,0.1045,186
0.7,0.0896,237
0.72,0.1045,234
0.72,0.0896,651
0.72,0.2239,601
0.72,0.1343,444
0.72,0.2239,472
0.72,0.194,519
0.66,0.2239,367
0.64,0.2537,260
0.62,0,211
0.62,0.1343,191
0.62,0.1343,80
0.62,0.1343,38
0.6,0.1045,24
0.58,0.1343,6
0.58,0.1343,1
0.56,0.1045,7
0.56,0.1045,27
0.56,0,108
0.6,0.0896,308
0.62,0.1343,468
0.64,0.2537,213
0.7,0.2836,146
0.72,0.2985,185
0.74,0.3284,235
0.76,0.4179,236
0.76,0.4179,204
0.76,0.4478,204
0.76,0.4179,271
0.76,0.3582,567
0.74,0.2985,621
0.74,0.2985,440
0.72,0.2985,334
0.7,0.3582,236
0.7,0.3582,181
0.68,0.2985,70
0.68,0.2985,52
0.68,0.3881,15
0.68,0.3881,5
0.66,0.3284,4
0.66,0.3881,7
0.66,0.4179,26
0.66,0.3284,102
0.68,0.3284,313
0.7,0.2985,484
0.72,0.2985,162
0.74,0.2985,142
0.7,0,151
0.7,0,41
0.7,0.1045,37
0.72,0,113
0.74,0,132
0.72,0,121
0.72,0,312
0.72,0.1343,408
0.66,0.3284,272
0.64,0.3582,225
0.64,0.2836,187
0.62,0,147
0.62,0.0896,84
0.62,0.1343,51
0.62,0,23
0.62,0.1343,20
0.6,0.1045,11
0.62,0,8
0.62,0,26
0.62,0,105
0.64,0,266
0.66,0.1045,404
0.7,0,230
0.74,0.0896,123
0.76,0,214
0.76,0.1045,243
0.78,0.1045,237
0.8,0,219
0.8,0.194,249
0.78,0.1045,343
0.74,0.2537,489
0.74,0.1343,410
0.72,0.1045,290
0.72,0.0896,222
0.72,0.1642,190
0.72,0.1045,152
0.7,0.0896,136
0.7,0.1045,145
0.7,0.1642,64
0.7,0.194,77
0.7,0.2239,30
0.7,0.2239,4
0.7,0.2985,12
0.7,0.2985,18
0.7,0.3582,28
0.7,0.2537,76
0.7,0.4179,156
0.7,0.4627,205
0.66,0.4179,88
0.66,0.4925,76
0.66,0.3881,43
0.64,0.5522,23
0.64,0.5522,30
0.64,0.5224,24
0.64,0.8358,16
0.62,0.3582,1
0.62,0.4179,8
0.66,0.4179,53
0.7,0.6119,142
0.7,0.3881,237
0.74,0.3881,306
0.76,0.3582,431
0.78,0.4179,447
0.78,0.3582,469
0.8,0.3881,491
0.76,0.2985,398
0.74,0.2239,402
0.72,0.1045,387
0.72,0.1045,214
0.66,0.1343,186
0.64,0.1045,98
0.62,0.1045,64
0.62,0.1045,34
0.6,0.1045,20
0.6,0.194,13
0.6,0.1045,6
0.56,0.1343,3
0.56,0.1343,17
0.56,0.1343,102
0.6,0.2239,284
0.62,0.2537,404
0.62,0.2537,188
0.66,0.2239,115
0.66,0.1642,138
0.68,0.1642,207
0.7,0,218
0.7,0,182
0.7,0.1642,220
0.72,0.1642,282
0.7,0.2239,591
0.66,0.2537,547
0.66,0.2537,367
0.64,0.1642,277
0.64,0.194,202
0.62,0.1343,142
0.6,0.0896,75
0.56,0.1343,27
0.56,0.1045,13
0.54,0.1045,10
0.54,0.194,4
0.52,0.1642,6
0.52,0.0896,28
0.54,0.1045,119
0.56,0.1343,357
0.62,0.1343,493
0.66,0.2239,218
0.7,0.2239,137
0.72,0.194,175
0.72,0,237
0.74,0.1045,229
0.74,0.1642,209
0.74,0.2239,196
0.74,0.1642,337
0.72,0.194,611
0.7,0.1642,576
0.66,0.0896,465
0.66,0,298
0.64,0.0896,223
0.62,0,143
0.62,0,93
0.6,0,32
0.6,0,15
0.56,0,6
0.56,0,6
0.56,0,5
0.54,0.0896,27
0.54,0,111
0.6,0,328
0.62,0,467
0.64,0.0896,244
0.7,0.1045,138
0.72,0.1343,171
0.74,0.1343,260
0.74,0.1045,221
0.74,0.1343,196
0.74,0.1343,172
0.74,0.1343,309
0.72,0.1343,608
0.7,0.2239,565
0.84,0.2537,446
0.66,0.1343,289
0.66,0.0896,201
0.64,0,157
0.6,0.1045,84
0.6,0.1045,51
0.6,0.0896,21
0.58,0.0896,25
0.58,0.0896,14
0.56,0.0896,7
0.56,0.0896,23
0.6,0,105
0.6,0,342
0.62,0.1343,498
0.64,0.1045,207
0.68,0.1343,138
0.72,0.1343,192
0.72,0.1343,229
0.72,0.0896,219
0.72,0.2537,198
0.72,0.1343,174
0.74,0.194,308
0.72,0.2537,628
0.72,0.2239,531
0.7,0.1642,443
0.66,0.2239,280
0.66,0.194,177
0.66,0.2239,179
0.64,0.2537,126
0.64,0.194,64
0.62,0.1045,32
0.62,0.1045,20
0.6,0.1642,8
0.6,0.0896,4
0.6,0.1343,20
0.6,0.1343,76
0.6,0.1045,259
0.62,0.194,456
0.62,0.1045,220
0.64,0.1642,140
0.66,0.1045,192
0.66,0.2239,260
0.68,0.1343,279
0.7,0.1045,283
0.7,0.2537,346
0.7,0.1343,381
0.68,0.1642,455
0.68,0.194,355
0.66,0.1343,287
0.64,0,196
0.64,0.0896,149
0.64,0.1642,147
0.64,0.1642,98
0.64,0.1045,87
0.64,0.2537,74
0.64,0.2239,41
0.62,0.1642,35
0.62,0.1642,7
0.62,0.194,12
0.62,0.1642,23
0.62,0.194,38
0.64,0.1642,89
0.66,0.2537,201
0.66,0.2537,258
0.66,0.2836,194
0.7,0.2239,257
0.7,0.2239,353
0.72,0.1642,380
0.72,0.1642,388
0.72,0.194,374
0.72,0.2239,371
0.72,0.1642,339
0.7,0.1343,295
0.7,0.1642,219
0.68,0.1343,164
0.68,0.1045,162
0.66,0.1343,123
0.66,0.194,109
0.66,0.1343,75
0.66,0.194,60
0.64,0.194,43
0.64,0.1642,4
0.64,0.1343,6
0.64,0.2239,3
0.66,0.194,30
0.66,0.1642,70
0.66,0.1642,189
0.7,0.1343,297
0.74,0.1642,337
0.76,0.1642,435
0.78,0.2836,419
0.78,0.3284,361
0.78,0.2836,410
0.8,0.2239,337
0.76,0.2239,376
0.76,0.194,356
0.74,0.194,328
0.74,0.2985,229
0.72,0.2537,207
0.72,0.2836,155
0.72,0.1642,104
0.7,0.2239,97
0.68,0.1045,54
0.68,0.1642,39
0.68,0.2985,16
0.68,0.2836,8
0.66,0.1642,6
0.66,0.1343,11
0.66,0.1642,41
0.66,0.194,101
0.68,0.1642,152
0.7,0.1642,244
0.7,0.1642,308
0.72,0.194,353
0.74,0.1343,389
0.74,0.1642,357
0.68,0.2836,253
0.68,0.2836,284
0.66,0.1045,114
0.66,0.0896,123
0.66,0.1045,175
0.66,0.2537,82
0.66,0.2985,60
0.6,0.5821,64
0.56,0.3881,20
0.54,0.3582,8
0.54,0.2537,2
0.54,0.2985,1
0.54,0.2985,4
0.54,0.3582,21
0.54,0.3284,72
0.54,0.3582,172
0.54,0.3881,364
0.54,0.4179,185
0.54,0.3582,106
0.54,0.3881,89
0.54,0.3881,67
0.54,0.2985,29
0.54,0.2836,24
0.54,0.3881,89
0.54,0.3881,106
0.54,0.3881,291
0.54,0.3881,373
0.54,0.4179,281
0.54,0.2985,163
0.54,0.2836,121
0.54,0.3284,84
0.54,0.2537,58
0.54,0.2239,13
0.54,0.2537,5
0.54,0.2239,6
0.56,0.1343,2
0.56,0.1642,4
0.56,0.1343,16
0.6,0.1045,75
0.6,0.0896,86
0.62,0.0896,328
0.6,0.1343,190
0.6,0.1343,66
0.6,0,10
0.56,0,22
0.6,0,11
0.6,0,25
0.62,0.1045,58
0.64,0,144
0.64,0,285
0.64,0,237
0.64,0,226
0.64,0.0896,96
0.64,0.0896,38
0.62,0.1642,29
0.62,0.194,24
0.6,0.194,14
0.62,0.1045,4
0.62,0,2
0.62,0.0896,3
0.62,0.0896,14
0.62,0.1642,56
0.62,0.1045,179
0.62,0.1343,195
0.62,0.2537,69
0.64,0.1045,65
0.64,0.2239,98
0.66,0.2239,102
0.68,0.3881,126
0.7,0.3582,120
0.66,0.2985,139
0.64,0.2836,156
0.64,0.2836,113
0.64,0.3582,68
0.62,0.3284,52
0.62,0.1642,89
0.64,0.1045,82
0.62,0.0896,70
0.62,0.0896,26
0.64,0.194,16
0.62,0.1642,8
0.62,0.2537,8
0.62,0.2537,2
0.62,0.1642,3
0.62,0.1343,14
0.62,0.1343,57
0.62,0.2537,108
0.62,0.1642,288
0.62,0.1642,136
0.62,0,29
0.62,0,72
0.64,0,75
0.7,0.0896,122
0.72,0.0896,148
0.74,0,188
0.74,0.1343,285
0.7,0.2537,505
0.7,0.194,410
0.66,0.1642,349
0.64,0.0896,210
0.66,0,203
0.62,0,160
0.62,0.0896,148
0.62,0,116
0.62,0,83
0.6,0.1045,64
0.58,0.1343,37
0.58,0.0896,7
0.58,0.1343,8
0.58,0.1642,6
0.6,0.1343,52
0.62,0.1642,119
0.64,0.2985,207
0.7,0.2537,318
0.72,0.2537,360
0.72,0.2239,404
0.74,0.2836,370
0.74,0.2836,359
0.74,0.2239,480
0.74,0.194,431
0.74,0.2239,460
0.72,0.194,360
0.7,0.1343,315
0.66,0.1045,245
0.64,0.0896,230
0.64,0,175
0.62,0,139
0.62,0,108
0.62,0,88
0.62,0.194,76
0.62,0.0896,45
0.6,0.1343,9
0.6,0.1343,39
0.58,0.1045,20
0.6,0,37
0.64,0,94
0.66,0,227
0.7,0,334
0.7,0,402
0.7,0,411
0.74,0.1045,350
0.72,0.2836,342
0.74,0.2985,404
0.72,0.2985,483
0.72,0.1343,380
0.68,0.2985,339
0.64,0.1045,333
0.62,0.1045,226
0.64,0,159
0.62,0.3881,95
0.58,0.0896,45
0.56,0.0896,16
0.56,0,12
0.56,0,2
0.54,0.1045,4
0.56,0,24
0.56,0,109
0.58,0,312
0.6,0.0896,408
0.64,0,176
0.68,0.1642,129
0.7,0.194,165
0.72,0.194,184
0.72,0.1045,163
0.74,0.1642,189
0.74,0.0896,212
0.72,0,298
0.72,0.1642,590
0.7,0.194,571
0.68,0.1343,436
0.66,0,299
0.64,0.0896,195
0.62,0.1642,150
0.62,0.1045,69
0.6,0.1045,26
0.58,0.1045,10
0.6,0,2
0.58,0,4
0.56,0,8
0.56,0,20
0.56,0.1045,122
0.58,0.0896,362
0.6,0.1045,425
0.64,0.0896,214
0.68,0.1343,135
0.7,0.1642,153
0.72,0.2239,187
0.74,0.2836,184
0.74,0.3284,190
0.74,0.2985,180
0.74,0.2239,292
0.74,0.2239,579
0.7,0.1642,539
0.68,0.1642,396
0.66,0.194,272
0.64,0.1642,245
0.64,0.1343,144
0.64,0.1045,74
0.62,0.0896,33
0.62,0.0896,8
0.6,0,5
0.6,0.1343,8
0.6,0.0896,9
0.58,0.1045,31
0.58,0.1045,145
0.6,0.1045,370
0.62,0.1642,429
0.64,0.1642,202
0.7,0.1343,142
0.72,0.1642,164
0.74,0.2239,212
0.76,0.2537,178
0.78,0.2239,124
0.78,0.2537,176
0.76,0.2836,277
0.76,0.2836,599
0.72,0.1642,586
0.7,0.1045,381
0.72,0.4179,261
0.66,0.2239,213
0.66,0.1343,160
0.64,0.1045,72
0.64,0.1343,37
0.64,0.1642,20
0.62,0.1045,5
0.62,0.0896,8
0.6,0.1045,7
0.6,0,31
0.6,0.2537,124
0.62,0.194,338
0.64,0.1343,391
0.64,0.3582,209
0.66,0.2537,121
0.68,0.1343,159
0.66,0.2985,179
0.64,0.2836,189
0.64,0.4179,170
0.6,0.4179,135
0.54,0.4627,222
0.48,0.4627,261
0.48,0.6119,244
0.46,0.4627,232
0.46,0.3284,248
0.46,0.3284,145
0.44,0.2836,115
0.44,0.2239,69
0.42,0.2239,48
0.42,0.194,26
0.4,0.2836,10
0.4,0.2537,6
0.4,0.2836,4
0.38,0.194,32
0.38,0.2239,93
0.4,0.2836,299
0.42,0.2239,409
0.46,0.2537,210
0.5,0.2836,140
0.5,0.1343,179
0.52,0,251
0.54,0,223
0.54,0.1642,225
0.54,0.2239,203
0.52,0.1642,358
0.52,0.1343,566
0.52,0.1642,482
0.5,0.1642,315
0.5,0,225
0.5,0,163
0.48,0.0896,167
0.5,0,126
0.46,0.1642,108
0.46,0.1045,80
0.46,0.0896,79
0.46,0.1343,28
0.46,0.1343,5
0.46,0.1642,5
0.46,0.2239,22
0.46,0.194,37
0.46,0.2537,108
0.48,0.2239,177
0.5,0.2836,249
0.52,0.2239,367
0.52,0.2239,372
0.52,0.194,349
0.52,0.194,297
0.52,0.194,354
0.54,0.2537,305
0.52,0.2239,359
0.52,0.2239,329
0.52,0.1343,256
0.52,0.1343,176
0.5,0.194,170
0.5,0.2239,143
0.46,0.1642,136
0.46,0.2239,112
0.46,0.2239,79
0.44,0.2537,89
0.44,0.194,36
0.44,0.2239,1
0.44,0.2239,6
0.44,0.2537,12
0.46,0.2239,44
0.46,0.2537,69
0.48,0.2537,140
0.5,0.1642,260
0.52,0.2239,317
0.54,0.1343,364
0.56,0.1343,376
0.58,0.1343,311
0.58,0.1343,365
0.56,0.1642,369
0.56,0.194,325
0.56,0.1045,289
0.54,0.1045,245
0.54,0.0896,180
0.54,0.0896,147
0.54,0.0896,84
0.54,0.194,54
0.52,0.1642,37
0.52,0.1045,10
0.52,0.1343,13
0.5,0.1343,5
0.5,0.1642,8
0.5,0.194,28
0.5,0.2239,113
0.5,0.2239,332
0.52,0.1343,420
0.54,0.1642,215
0.56,0.1343,105
0.58,0.1642,139
0.58,0.0896,189
0.6,0,177
0.6,0.194,188
0.6,0.2239,187
0.6,0.1642,263
0.58,0.1343,568
0.56,0.1343,540
0.56,0.1045,374
0.56,0.1343,231
0.56,0.1642,200
0.56,0.1642,129
0.56,0.194,68
0.56,0.1642,25
0.54,0.1642,14
0.54,0.1642,5
0.54,0.2239,3
0.54,0.194,6
0.54,0.194,22
0.54,0.194,114
0.54,0.1642,329
0.54,0.2537,209
0.54,0.2239,69
0.56,0.1642,30
0.56,0.1642,56
0.56,0.1642,60
0.56,0.1343,103
0.58,0.194,112
0.62,0.1045,192
0.6,0.1642,264
0.6,0.1045,511
0.6,0.1045,492
0.58,0,337
0.56,0,253
0.56,0,206
0.56,0,148
0.56,0,81
0.54,0,27
0.54,0,17
0.54,0,6
0.54,0.0896,6
0.54,0.1343,7
0.54,0.1642,31
0.54,0.194,117
0.54,0.194,330
0.54,0.1045,462
0.56,0.0896,208
